"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Mercedes UK","15511","VMM UK - Global Radio VAST Wrapper","June 2016","256","4.85","4"
"Mercedes UK","15511","VMM UK - Global Radio VAST Wrapper","July 2016","141","2.66","3"
"Mercedes UK","15511","VMM UK - Global Radio VAST Wrapper","August 2016","139","2.51","4"
"Mercedes UK","15511","VMM UK - Global Radio VAST Wrapper","September 2016","3","0.06","0"
"Toyota","15511","VMM UK - Global Radio VAST Wrapper","May 2016","12,533","317.36","156"
"Toyota","15511","VMM UK - Global Radio VAST Wrapper","June 2016","17,721","451.68","245"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","May 2016","17,035","310.11","193"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","June 2016","51,466","934.88","831"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","July 2016","9,912","188.30","109"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","August 2016","30","0.57","1"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","September 2016","3","0.06","0"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","October 2016","456","8.66","7"
"Molson Coors","15511","VMM UK - Global Radio VAST Wrapper","November 2016","39,829","756.75","249"
"Lexus","15511","VMM UK - Global Radio VAST Wrapper","September 2016","289","6.65","3"
"E One","15511","VMM UK - Global Radio VAST Wrapper","July 2016","19","0.44","0"
"E One","15511","VMM UK - Global Radio VAST Wrapper","September 2016","112","2.80","4"
"E One","15511","VMM UK - Global Radio VAST Wrapper","October 2016","22","0.55","2"
"E One","15511","VMM UK - Global Radio VAST Wrapper","November 2016","3,483","76.63","82"
"Aviva","15511","VMM UK - Global Radio VAST Wrapper","September 2016","40","0.60","0"
"Aviva","15511","VMM UK - Global Radio VAST Wrapper","October 2016","38","0.86","0"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","May 2016","28","0.46","3"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","June 2016","210","3.47","2"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","July 2016","136","2.29","0"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","August 2016","115","1.84","0"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","September 2016","39","0.62","0"
"Omega Pharma","15511","VMM UK - Global Radio VAST Wrapper","November 2016","80","1.28","0"
"Vemedia","15511","VMM UK - Global Radio VAST Wrapper","May 2016","19","0.28","0"
"Birds Eye","15511","VMM UK - Global Radio VAST Wrapper","September 2016","510","8.16","6"
"Birds Eye","15511","VMM UK - Global Radio VAST Wrapper","October 2016","605","9.68","5"
"Birds Eye","15511","VMM UK - Global Radio VAST Wrapper","November 2016","13,058","208.93","265"
"RBS","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","September 2016","116,982","3,101.59","1,638"
"RBS","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","October 2016","161,816","4,288.12","3,194"
"RBS","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","November 2016","138,489","3,669.96","1,781"
"RBS","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","December 2016","39,638","1,050.41","407"
"E One","15515","Vivaki UK - RBS Deal ID - LoopMe Pre-roll (PR-23-20160315)","November 2016","247","5.68","3"
"RBS","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","September 2016","281","6.47","2"
"RBS","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","October 2016","44,744","1,185.72","201"
"RBS","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","November 2016","34,260","907.89","66"
"RBS","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","December 2016","1,886","49.98","6"
"E One","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","October 2016","5,938","136.57","10"
"E One","15516","Vivaki UK - RBS Deal ID - LoopMe Native (13-20160315)","November 2016","36,026","828.60","48"
"Molson Coors","15655","Vivaki UK - C4 FF - Advertiser 30"" - Molson Coors - Grolsch","May 2016","402,217","11,113.26","1,960"
"Molson Coors","15655","Vivaki UK - C4 FF - Advertiser 30"" - Molson Coors - Grolsch","June 2016","325,943","9,005.81","1,236"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","May 2016","16,681","354.31","215"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","June 2016","376","7.90","1"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","July 2016","3,901","89.72","72"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","September 2016","248","5.34","1"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","October 2016","3,679","78.59","12"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","November 2016","1,204","26.50","5"
"RBS","15656","VMM UK - Sports New Media - Guaranteed","December 2016","2,330","53.58","18"
"Costa Coffee","15656","VMM UK - Sports New Media - Guaranteed","October 2016","916","14.66","2"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","May 2016","8,814","163.32","103"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","June 2016","10,207","189.49","101"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","July 2016","177,512","3,269.79","3,955"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","August 2016","11,218","224.36","29"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","September 2016","201,215","4,020.78","645"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","October 2016","10,429","195.00","44"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","November 2016","5,255","110.83","36"
"Mercedes UK","15656","VMM UK - Sports New Media - Guaranteed","December 2016","20,392","448.62","118"
"Toyota","15656","VMM UK - Sports New Media - Guaranteed","May 2016","80,385","2,048.29","1,548"
"Toyota","15656","VMM UK - Sports New Media - Guaranteed","June 2016","56,966","1,447.18","601"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","May 2016","77,753","1,459.59","1,063"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","June 2016","168,560","3,070.47","2,086"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","July 2016","85,400","1,622.58","1,342"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","August 2016","1,100","20.90","7"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","September 2016","49,570","991.67","148"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","October 2016","14,632","325.90","21"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","November 2016","12,825","249.87","73"
"Molson Coors","15656","VMM UK - Sports New Media - Guaranteed","December 2016","1,405","26.69","10"
"Lexus","15656","VMM UK - Sports New Media - Guaranteed","August 2016","4,066","93.52","12"
"Lexus","15656","VMM UK - Sports New Media - Guaranteed","September 2016","21,088","485.02","69"
"E One","15656","VMM UK - Sports New Media - Guaranteed","July 2016","47,131","1,084.01","417"
"E One","15656","VMM UK - Sports New Media - Guaranteed","September 2016","1,510","38.21","6"
"E One","15656","VMM UK - Sports New Media - Guaranteed","October 2016","46,912","1,172.84","307"
"E One","15656","VMM UK - Sports New Media - Guaranteed","November 2016","1,336","32.01","2"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","May 2016","611","9.16","0"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","September 2016","2,582","38.73","13"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","October 2016","3,180","69.34","14"
"Aviva","15656","VMM UK - Sports New Media - Guaranteed","November 2016","8,080","185.84","73"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","May 2016","6,123","101.58","75"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","June 2016","1,422","24.17","5"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","July 2016","15,033","246.46","380"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","August 2016","2,531","43.03","6"
"Omega Pharma","15656","VMM UK - Sports New Media - Guaranteed","September 2016","7,341","122.53","16"
"Swarovski","15656","VMM UK - Sports New Media - Guaranteed","November 2016","32","0.58","0"
"Vemedia","15656","VMM UK - Sports New Media - Guaranteed","May 2016","3,237","48.55","13"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","September 2016","18,481","295.70","43"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","October 2016","2,389","38.22","10"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","November 2016","15,219","243.50","93"
"Birds Eye","15656","VMM UK - Sports New Media - Guaranteed","December 2016","36,462","583.39","212"
"RBS","16003","VMM UK – Vungle Music Apps","May 2016","18","0.38","0"
"RBS","16003","VMM UK – Vungle Music Apps","November 2016","977","20.53","29"
"Toyota","16003","VMM UK – Vungle Music Apps","May 2016","7,517","191.56","253"
"Toyota","16003","VMM UK – Vungle Music Apps","June 2016","16,979","431.85","374"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","May 2016","26","0.43","0"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","June 2016","1,258","20.21","59"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","July 2016","107","1.82","2"
"Omega Pharma","16003","VMM UK – Vungle Music Apps","August 2016","25","0.42","1"
"SCA","16003","VMM UK – Vungle Music Apps","May 2016","866","15.59","13"
"Birds Eye","16003","VMM UK – Vungle Music Apps","October 2016","1","0.02","0"
"Birds Eye","16003","VMM UK – Vungle Music Apps","November 2016","2,004","32.06","41"
"Birds Eye","16003","VMM UK – Vungle Music Apps","December 2016","53","0.85","0"
"Aviva","16073","AOD - Broadcaster Match Buy - Channel 4 -20"" Aviva - Motor Value","May 2016","345,408","8,110.18","3,412"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","1,872","39.61","47"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","June 2016","63","1.33","1"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","255","5.75","5"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","1,332","30.59","24"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","4,963","114.13","45"
"RBS","16190","VMM UK - Trinity Mirror Desktop GTD","December 2016","176","4.38","5"
"Costa Coffee","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","1,483","23.73","21"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","4,384","79.04","89"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","June 2016","241","4.63","4"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","July 2016","19","0.34","0"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","August 2016","472","9.30","9"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","8,347","166.85","192"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","15,536","307.56","321"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","26,193","537.50","159"
"Mercedes UK","16190","VMM UK - Trinity Mirror Desktop GTD","December 2016","205","4.51","3"
"Toyota","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","91,153","2,304.57","2,325"
"Toyota","16190","VMM UK - Trinity Mirror Desktop GTD","June 2016","7,772","197.89","251"
"Molson Coors","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","25","0.58","0"
"Lexus","16190","VMM UK - Trinity Mirror Desktop GTD","August 2016","77","1.77","1"
"Lexus","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","3,456","79.49","82"
"E One","16190","VMM UK - Trinity Mirror Desktop GTD","July 2016","35","0.81","0"
"E One","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","34,913","874.47","664"
"E One","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","3,153","78.85","48"
"E One","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","11,229","252.20","72"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","6,440","96.60","12"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","June 2016","59","0.88","0"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","August 2016","167","2.50","3"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","94","1.41","4"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","16,672","383.19","398"
"Aviva","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","44,940","1,033.62","225"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","1,307","21.31","46"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","June 2016","112","1.79","3"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","July 2016","11","0.18","0"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","August 2016","565","9.25","12"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","755","12.67","12"
"Omega Pharma","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","524","8.39","6"
"Swarovski","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","3,022","54.40","29"
"Swarovski","16190","VMM UK - Trinity Mirror Desktop GTD","December 2016","7","0.13","0"
"SCA","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","616","11.09","14"
"Vemedia","16190","VMM UK - Trinity Mirror Desktop GTD","May 2016","277","4.15","6"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","September 2016","3,711","59.38","93"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","October 2016","2,001","32.02","31"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","November 2016","11,399","182.38","123"
"Birds Eye","16190","VMM UK - Trinity Mirror Desktop GTD","December 2016","134","2.14","5"
"Mercedes UK","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","May 2016","359,601","9,230.95","909"
"Mercedes UK","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","July 2016","71,697","1,985.29","171"
"Mercedes UK","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","August 2016","229,051","6,342.42","549"
"Mercedes UK","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","September 2016","111,046","3,074.86","281"
"E One","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","September 2016","11,842","296.05","38"
"E One","16257","AOD UK - Zenith - Teads Deal ID - Mercedes","November 2016","2","0.04","0"
"Coty","16276","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Rimmel Volume Colourist","May 2016","39,472","926.80","195"
"SCA","16433","AOD UK - Zenith - SCA Plenty Teads Deal ID","May 2016","316,243","6,957.34","616"
"SCA","16461","Vivaki UK - C4 FF - Advertiser 30"" - SCA - Plenty - April May","May 2016","235,920","6,516.11","742"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","May 2016","152,504","4,213.69","521"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","June 2016","2,271","62.75","8"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","July 2016","204,679","5,655.28","491"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","August 2016","139,033","3,841.48","345"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","September 2016","517,368","14,294.88","2,047"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","October 2016","581,802","16,075.19","3,116"
"Omega Pharma","16467","Vivaki UK - C4 FF - Omega XLS - 30""","November 2016","543,723","15,023.07","1,209"
"RBS","16482","VMM UK - Vintage TV Mobile App","May 2016","238","5.13","13"
"RBS","16482","VMM UK - Vintage TV Mobile App","June 2016","163","3.48","4"
"RBS","16482","VMM UK - Vintage TV Mobile App","September 2016","9","0.19","0"
"RBS","16482","VMM UK - Vintage TV Mobile App","October 2016","328","6.93","14"
"RBS","16482","VMM UK - Vintage TV Mobile App","November 2016","308","6.57","11"
"RBS","16482","VMM UK - Vintage TV Mobile App","December 2016","228","4.85","5"
"Toyota","16482","VMM UK - Vintage TV Mobile App","May 2016","39","0.98","4"
"Toyota","16482","VMM UK - Vintage TV Mobile App","June 2016","98","2.47","18"
"Lexus","16482","VMM UK - Vintage TV Mobile App","August 2016","57","1.31","2"
"Lexus","16482","VMM UK - Vintage TV Mobile App","September 2016","350","8.05","19"
"E One","16482","VMM UK - Vintage TV Mobile App","September 2016","25","0.63","3"
"E One","16482","VMM UK - Vintage TV Mobile App","October 2016","12","0.30","0"
"E One","16482","VMM UK - Vintage TV Mobile App","November 2016","129","2.86","3"
"Aviva","16482","VMM UK - Vintage TV Mobile App","May 2016","181","2.71","13"
"Aviva","16482","VMM UK - Vintage TV Mobile App","June 2016","140","2.10","4"
"Aviva","16482","VMM UK - Vintage TV Mobile App","October 2016","97","2.09","3"
"Omega Pharma","16482","VMM UK - Vintage TV Mobile App","May 2016","1,448","23.19","74"
"Omega Pharma","16482","VMM UK - Vintage TV Mobile App","June 2016","1,359","21.74","44"
"Omega Pharma","16482","VMM UK - Vintage TV Mobile App","July 2016","2","0.03","0"
"Omega Pharma","16482","VMM UK - Vintage TV Mobile App","August 2016","7","0.12","1"
"Omega Pharma","16482","VMM UK - Vintage TV Mobile App","September 2016","1","0.02","0"
"Vemedia","16482","VMM UK - Vintage TV Mobile App","May 2016","48","0.72","7"
"Aviva","16709","Vivaki UK - C4 FF - Advertiser 30"" - Aviva - ISA - 2016 May","May 2016","223,678","6,177.99","1,008"
"Toyota","16730","Vivaki UK - C4 FF - Advertiser 30"" - Toyota RAV4","May 2016","326,057","9,008.95","1,223"
"Toyota","16730","Vivaki UK - C4 FF - Advertiser 30"" - Toyota RAV4","June 2016","619,790","17,124.80","1,960"
"RBS","16750","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest CUA May 2016","May 2016","471,797","13,031.03","3,915"
"RBS","16750","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest CUA May 2016","June 2016","3","0.08","0"
"RBS","16765","Vivaki UK - C4 FF - Advertiser 30"" -  Natwest CUA May 2016 Midlands","June 2016","170,753","4,717.91","1,342"
"RBS","16795","Vivaki UK - C4 FF - Advertiser 30"" -  RBS CUA May 2016 Scotland","May 2016","21,985","607.45","213"
"RBS","16795","Vivaki UK - C4 FF - Advertiser 30"" -  RBS CUA May 2016 Scotland","June 2016","5,130","141.74","46"
"RBS","16821","VMM UK - Sports New Media - Mobile","May 2016","1,608","33.85","121"
"RBS","16821","VMM UK - Sports New Media - Mobile","September 2016","9","0.23","0"
"RBS","16821","VMM UK - Sports New Media - Mobile","October 2016","4,661","101.88","2"
"RBS","16821","VMM UK - Sports New Media - Mobile","November 2016","1,248","27.24","1"
"Costa Coffee","16821","VMM UK - Sports New Media - Mobile","October 2016","504","8.06","0"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","May 2016","5,982","109.53","471"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","August 2016","20,954","415.18","4"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","September 2016","6,483","128.23","1"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","October 2016","82,668","1,596.11","15"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","November 2016","20,060","421.47","3"
"Mercedes UK","16821","VMM UK - Sports New Media - Mobile","December 2016","14,064","309.41","3"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","May 2016","31,236","591.53","1,960"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","June 2016","187,224","3,380.83","8,366"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","July 2016","40","0.72","4"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","August 2016","3,279","62.30","1"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","September 2016","49,797","946.14","17"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","October 2016","27,189","526.17","7"
"Molson Coors","16821","VMM UK - Sports New Media - Mobile","November 2016","12,807","251.87","0"
"Aviva","16821","VMM UK - Sports New Media - Mobile","October 2016","9","0.20","0"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","May 2016","17,805","297.04","1,094"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","June 2016","14,863","256.00","597"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","July 2016","1,586","26.96","0"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","August 2016","5,906","100.40","2"
"Omega Pharma","16821","VMM UK - Sports New Media - Mobile","September 2016","3,534","60.08","0"
"Swarovski","16821","VMM UK - Sports New Media - Mobile","November 2016","833","14.99","0"
"Birds Eye","16821","VMM UK - Sports New Media - Mobile","September 2016","53,065","849.04","9"
"Birds Eye","16821","VMM UK - Sports New Media - Mobile","October 2016","53,567","857.07","7"
"Birds Eye","16821","VMM UK - Sports New Media - Mobile","November 2016","295,901","4,734.42","53"
"Birds Eye","16821","VMM UK - Sports New Media - Mobile","December 2016","15,439","247.02","1"
"RBS","16822","Zenith - RBS - LoopMe - CuA May VOD - PreRoll","May 2016","9,871","238.28","17"
"RBS","16822","Zenith - RBS - LoopMe - CuA May VOD - PreRoll","June 2016","137,103","3,487.31","884"
"RBS","16822","Zenith - RBS - LoopMe - CuA May VOD - PreRoll","July 2016","1,866","48.52","7"
"RBS","16823","Zenith - RBS - LoopMe - CuA May VOD - Native","May 2016","11,891","166.47","189"
"RBS","16823","Zenith - RBS - LoopMe - CuA May VOD - Native","June 2016","78,830","1,103.62","122"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","May 2016","152,190","4,205.01","626"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","June 2016","55,367","1,529.79","293"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","July 2016","86,743","2,396.71","1"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","August 2016","155,839","4,305.83","257"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","September 2016","413,070","11,413.12","1,726"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","October 2016","506,730","14,000.95","2,771"
"Omega Pharma","16825","Vivaki UK - C4 FF - Omega Yokebe - 30""","November 2016","842,727","23,284.55","2,617"
"RBS","16826","AOD UK - Zenith - Teads Deal ID - RBS May 2016","May 2016","223,673","4,583.24","579"
"RBS","16826","AOD UK - Zenith - Teads Deal ID - RBS May 2016","July 2016","33,676","749.63","104"
"Omega Pharma","16840","Vivaki UK - C4 FF - Omega Niquitin - 30""","May 2016","168,956","4,668.25","919"
"Omega Pharma","16840","Vivaki UK - C4 FF - Omega Niquitin - 30""","June 2016","69,358","1,916.36","471"
"Omega Pharma","16840","Vivaki UK - C4 FF - Omega Niquitin - 30""","July 2016","6,288","173.74","8"
"Omega Pharma","16840","Vivaki UK - C4 FF - Omega Niquitin - 30""","September 2016","153,546","4,242.48","542"
"Omega Pharma","16840","Vivaki UK - C4 FF - Omega Niquitin - 30""","October 2016","1,059,278","29,267.85","2,331"
"Sanofi Aventis","16844","Vivaki UK - C4 FF - Advertiser 30"" -  Dioralyte/Dioraleze May 2016","May 2016","93,961","2,596.14","399"
"Sanofi Aventis","16844","Vivaki UK - C4 FF - Advertiser 30"" -  Dioralyte/Dioraleze May 2016","June 2016","62,221","1,719.17","380"
"Sanofi Aventis","16846","AOD - Broadcaster Match Buy - Channel 4 - 20"" Dioralyte - May 16","May 2016","81,075","1,903.64","143"
"Sanofi Aventis","16846","AOD - Broadcaster Match Buy - Channel 4 - 20"" Dioralyte - May 16","June 2016","62,506","1,467.64","119"
"Omega Pharma","16851","Vivaki UK - C4 FF - Omega Prevalin - 30""","May 2016","195,126","5,391.33","1,074"
"Omega Pharma","16851","Vivaki UK - C4 FF - Omega Prevalin - 30""","June 2016","10,473","289.37","61"
"Mercedes UK","16853","VMM UK - Spotify Mobile App","May 2016","1","0.02","0"
"Toyota","16853","VMM UK - Spotify Mobile App","June 2016","2","0.06","0"
"Molson Coors","16853","VMM UK - Spotify Mobile App","May 2016","240","4.34","0"
"Molson Coors","16853","VMM UK - Spotify Mobile App","June 2016","109","1.97","0"
"Molson Coors","16853","VMM UK - Spotify Mobile App","September 2016","277","5.26","4"
"Molson Coors","16853","VMM UK - Spotify Mobile App","October 2016","1,255","23.84","8"
"Birds Eye","16853","VMM UK - Spotify Mobile App","October 2016","32","0.51","0"
"Aviva","16894","VMM UK - MediaDrive","May 2016","90","1.35","10"
"Lexus","16895","Vivaki UK - C4 FF - Advertiser 30"" - Lexus RX","May 2016","355,997","9,836.20","1,006"
"Lexus","16895","Vivaki UK - C4 FF - Advertiser 30"" - Lexus RX","June 2016","355,047","9,809.95","1,286"
"Molson Coors","16899","Vivaki UK - C4 FF - Advertiser 30"" -  Cobra May-June 2016","May 2016","157,706","4,357.42","878"
"Molson Coors","16899","Vivaki UK - C4 FF - Advertiser 30"" -  Cobra May-June 2016","June 2016","214,579","5,928.82","1,084"
"Coty","16902","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Sally Hansen","May 2016","53,771","1,262.54","98"
"Coty","16902","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Sally Hansen","June 2016","57,933","1,360.27","159"
"Coty","16902","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Sally Hansen","July 2016","5,142","120.73","11"
"Molson Coors","16940","Vivaki UK - C4 FF - Advertiser 30"" -  Rekorderlig May-June 2016","May 2016","385,715","10,657.31","971"
"Molson Coors","16940","Vivaki UK - C4 FF - Advertiser 30"" -  Rekorderlig May-June 2016","June 2016","720,584","19,909.74","2,016"
"Toyota","17090","C4 FF - Toyota Hybrid Q2 30""","May 2016","277,321","7,662.38","869"
"Toyota","17090","C4 FF - Toyota Hybrid Q2 30""","June 2016","431,739","11,928.95","1,269"
"GoPro","17186","Vivaki UK - C4 FF - GoPro ABC1 Men 20-49 - O-J0JB","May 2016","43,553","1,203.37","375"
"GoPro","17186","Vivaki UK - C4 FF - GoPro ABC1 Men 20-49 - O-J0JB","June 2016","536,547","14,824.79","4,698"
"GoPro","17187","Vivaki UK - C4 FF - GoPro ABC1 Women 20-49 - O-J0JB","May 2016","45,776","1,264.79","270"
"GoPro","17187","Vivaki UK - C4 FF - GoPro ABC1 Women 20-49 - O-J0JB","June 2016","203,851","5,632.40","909"
"Mercedes UK","17260","AOD UK - Perform RON May 2016 - Eplayer VAST","June 2016","180,843","3,255.17","19"
"Molson Coors","17260","AOD UK - Perform RON May 2016 - Eplayer VAST","June 2016","577,210","10,389.78","787"
"Molson Coors","17260","AOD UK - Perform RON May 2016 - Eplayer VAST","July 2016","117,429","2,113.72","112"
"Molson Coors","17261","AOD UK - Perform RON May 2016 - Eplayer VPAID","June 2016","825,732","13,173.25","5,548"
"Molson Coors","17261","AOD UK - Perform RON May 2016 - Eplayer VPAID","July 2016","129,097","1,962.27","891"
"E One","17261","AOD UK - Perform RON May 2016 - Eplayer VPAID","September 2016","13","0.33","0"
"Molson Coors","17270","Vivaki UK - C4 FF - Advertiser 30"" -  Carling May-June 2016","May 2016","228,664","6,317.99","692"
"Molson Coors","17270","Vivaki UK - C4 FF - Advertiser 30"" -  Carling May-June 2016","June 2016","1,167,113","32,247.33","3,702"
"Molson Coors","17273","AOD UK - Zenith - Teads Football 18-34 Men - Deal ID","May 2016","137,161","2,194.58","394"
"Molson Coors","17273","AOD UK - Zenith - Teads Football 18-34 Men - Deal ID","June 2016","42,096","964.00","68"
"Molson Coors","17276","Zenith - Carling - LoopMe - Football Content - May-June 16 - Preroll","June 2016","6,736","158.97","65"
