Date,Advertiser,Advertiser Currency Code,Inventory Contract,Impressions,Clicks,Advertiser Cost (Adv Currency),Media Cost (Adv Currency)
19/10/2016,Staples_UK_Zenith,GBP,,0,2,0,0
20/10/2016,Costa_UK_Zenith,GBP,,1458630,1639,"1,846,817,750,447,980","11,962,759,185,296,500"
20/10/2016,Mercedes-Benz_UK_Zenith,GBP,,124466,175,"59,507,778,484,829,400","35,153,671,771,027,200"
20/10/2016,RBS_UK_Zenith,GBP,,22547,100,"11,967,230,317,626,900","10,700,103,716,957,400"
21/10/2016,Costa_UK_Zenith,GBP,,1333841,1451,"16,612,172,628,899,900","10,772,917,527,627,700"
21/10/2016,Mercedes-Benz_UK_Zenith,GBP,,131031,251,"6,247,343,575,512,670","370,211,338,136,698"
21/10/2016,RBS_UK_Zenith,GBP,,23075,89,"12,112,882,713,088,900","10,828,459,743,344,200"
21/10/2016,Staples_UK_Zenith,GBP,,0,1,0,0
22/10/2016,Costa_UK_Zenith,GBP,,16,8,"0,014435327201699","0,009246845687568"
22/10/2016,Mercedes-Benz_UK_Zenith,GBP,,123583,355,"59,423,886,181,643,400","34,636,726,888,939,100"
22/10/2016,RBS_UK_Zenith,GBP,,21441,94,"11,449,286,443,584,300","10,239,848,054,231,500"
22/10/2016,Staples_UK_Zenith,GBP,,0,1,0,0
23/10/2016,Costa_UK_Zenith,GBP,,2,3,"0,000118210323342",0
23/10/2016,Mercedes-Benz_UK_Zenith,GBP,,135368,365,"63,764,976,195,560,800","37,604,943,680,937,400"
23/10/2016,RBS_UK_Zenith,GBP,,24081,115,"12,326,619,351,272,500","1,111,544,602,332,640"
23/10/2016,Staples_UK_Zenith,GBP,,0,0,0,0
24/10/2016,Costa_UK_Zenith,GBP,,2,3,"0,000118275814226",0
24/10/2016,Mercedes-Benz_UK_Zenith,GBP,,226761,610,"9,226,921,257,868,850","56,700,380,136,537,200"
24/10/2016,RBS_UK_Zenith,GBP,,22349,88,"11,666,534,319,786,200","10,520,940,755,332,600"
25/10/2016,Costa_UK_Zenith,GBP,,1,0,5.91E+05,0
25/10/2016,Mercedes-Benz_UK_Zenith,GBP,,267292,1033,"10,700,389,915,465,200","66,679,901,743,177,200"
25/10/2016,RBS_UK_Zenith,GBP,,22253,90,"12,068,271,435,244,700","10,884,673,429,090,800"
26/10/2016,Costa_UK_Zenith,GBP,,1,1,5.91E+05,0
26/10/2016,Mercedes-Benz_UK_Zenith,GBP,,250592,687,"1,004,673,006,242,140","62,302,965,685,734,800"
26/10/2016,RBS_UK_Zenith,GBP,,20259,87,"112,644,150,128,051","10,160,394,683,297,000"
27/10/2016,Costa_UK_Zenith,GBP,,0,2,0,0
27/10/2016,Mercedes-Benz_UK_Zenith,GBP,,239901,628,"999,871,570,200,055","6,213,401,291,460,420"
27/10/2016,RBS_UK_Zenith,GBP,,21842,87,"12,002,452,321,750,300","10,825,836,396,271,100"
27/10/2016,Staples_UK_Zenith,GBP,,0,0,0,0
28/10/2016,Costa_UK_Zenith,GBP,,0,1,0,0
28/10/2016,Mercedes-Benz_UK_Zenith,GBP,,239671,546,"10,003,191,306,602,200","62,147,442,394,404,700"
28/10/2016,RBS_UK_Zenith,GBP,,21256,76,"12,028,173,821,088,600","10,849,878,039,452,900"
29/10/2016,Mercedes-Benz_UK_Zenith,GBP,,245189,687,"10,004,496,097,904,400","62,031,602,842,366,800"
29/10/2016,RBS_UK_Zenith,GBP,,21037,88,"11,986,383,178,643,100","10,812,470,537,870,000"
29/10/2016,Staples_UK_Zenith,GBP,,0,1,0,0
30/10/2016,Costa_UK_Zenith,GBP,,0,0,0,0
30/10/2016,Mercedes-Benz_UK_Zenith,GBP,,245389,628,"10,039,166,500,070,100","62,277,380,453,558,100"
30/10/2016,RBS_UK_Zenith,GBP,,22448,85,"12,734,615,947,990,600","1,148,726,531,839,390"
30/10/2016,Staples_UK_Zenith,GBP,,0,2,0,0
31/10/2016,Costa_UK_Zenith,GBP,,0,1,0,0
31/10/2016,Mercedes-Benz_UK_Zenith,GBP,,243427,676,"10,000,660,989,508,800","62,107,799,074,622,400"
31/10/2016,RBS_UK_Zenith,GBP,,21335,67,"11,994,764,014,244,200","10,819,555,596,321,200"
01/11/2016,Mercedes-Benz_UK_Zenith,GBP,,243237,655,"10,008,966,736,279,700","62,162,148,473,891,100"
01/11/2016,RBS_UK_Zenith,GBP,,21519,56,"12,006,433,241,016,500","10,829,959,897,543,600"
01/11/2016,TNTO_UK_Zenith,GBP,,81418,62,"36,073,208,620,241,200","18,103,709,204,836,900"
02/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,3445,10,"39,863,413,099,132,800","27,884,445,067,663,300"
02/11/2016,Mercedes-Benz_UK_Zenith,GBP,,360009,831,"14,567,577,915,801,300","88,512,446,706,278,400"
02/11/2016,RBS_UK_Zenith,GBP,,21423,66,"11,996,826,668,658,100","108,214,373,703,744"
02/11/2016,TNTO_UK_Zenith,GBP,,80017,40,"36,023,596,849,709,900","18,193,615,978,418,000"
03/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,2942,9,"41,487,432,624,103,000","29,024,255,721,823,800"
03/11/2016,Mercedes-Benz_UK_Zenith,GBP,,353060,1082,"14,582,485,114,741,100","88,651,773,469,707,300"
03/11/2016,RBS_UK_Zenith,GBP,,20917,84,"11,978,508,559,974,400","10,805,873,390,035,000"
03/11/2016,TNTO_UK_Zenith,GBP,,88999,67,"41,246,268,318,511,000","21,097,656,689,686,800"
04/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,8453,10,"11,958,454,797,550,900","83,661,078,850,003,800"
04/11/2016,Mercedes-Benz_UK_Zenith,GBP,,589850,945,"22,549,694,010,620,300","13,811,648,898,771,000"
04/11/2016,RBS_UK_Zenith,GBP,,20696,62,"12,005,831,195,112,200","10,831,374,605,213,200"
04/11/2016,Staples_UK_Zenith,GBP,,0,0,0,0
04/11/2016,TNTO_UK_Zenith,GBP,,85849,67,"40,444,673,242,318,200","2,089,436,985,040,340"
05/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,8833,19,"12,194,365,064,959,600","85,310,535,613,739,600"
05/11/2016,Mercedes-Benz_UK_Zenith,GBP,,597906,1119,"22,571,636,046,092,600","13,852,025,294,068,600"
05/11/2016,RBS_UK_Zenith,GBP,,20450,81,"12,006,184,236,454,400","10,832,260,109,295,000"
05/11/2016,Staples_UK_Zenith,GBP,,0,1,0,0
05/11/2016,TNTO_UK_Zenith,GBP,,83307,89,"39,273,929,504,742,600","20,345,465,436,358,500"
06/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,8807,8,"12,152,709,844,008,000","85,019,096,317,581,600"
06/11/2016,Mercedes-Benz_UK_Zenith,GBP,,590348,878,"22,585,138,298,449,900","13,874,117,931,787,300"
06/11/2016,RBS_UK_Zenith,GBP,,22381,77,"1,197,680,201,283,420","10,802,544,583,557,400"
06/11/2016,TNTO_UK_Zenith,GBP,,82701,85,"3,946,737,099,778,490","205,287,760,700,489"
07/11/2016,Costa_UK_Zenith,GBP,,0,1,0,0
07/11/2016,Entertainment One_UK_Zenith ,GBP,,26233,40,"12,090,934,828,695,900","10,927,173,128,355,200"
07/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,8819,12,"12,100,478,847,639,100","84,653,411,588,809,400"
07/11/2016,Mercedes-Benz_UK_Zenith,GBP,,579906,823,"22,586,518,761,274,600","1,389,380,921,715,850"
07/11/2016,RBS_UK_Zenith,GBP,,8559,42,"47,584,595,956,652,800","42,924,582,329,842,700"
07/11/2016,TNTO_UK_Zenith,GBP,,84182,75,"41,153,079,480,871,600","21,562,105,320,226,100"
08/11/2016,Entertainment One_UK_Zenith ,GBP,,30562,72,"16,747,752,873,251,100","15,138,869,294,229,400"
08/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,14670,21,"20,208,194,414,414,900","14,137,347,567,915,000"
08/11/2016,Mercedes-Benz_UK_Zenith,GBP,,577924,912,"22,525,044,394,375,100","13,843,126,450,452,700"
08/11/2016,RBS_UK_Zenith,GBP,,0,0,0,0
08/11/2016,TNTO_UK_Zenith,GBP,,96632,116,"47,839,723,587,876,800","25,101,887,039,683,000"
09/11/2016,Entertainment One_UK_Zenith ,GBP,,54,0,"0,254788546648304","0,230268492311465"
09/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,910,0,"6,539,836,822,774,660","4,572,671,897,147,580"
09/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,14518,29,"20,294,240,387,625,800","14,197,647,264,793,200"
09/11/2016,Mercedes-Benz_UK_Zenith,GBP,,584334,1095,"22,580,582,807,753,000","13,890,111,734,401,800"
09/11/2016,TNTO_UK_Zenith,GBP,,95516,101,"46,707,024,997,498,100","24,387,962,168,472,000"
10/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,43484,753,"44,140,210,857,129,900","39,921,079,899,053,500"
10/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1190,0,"11,597,616,287,709,300","8,111,542,344,416,720"
10/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,14531,29,"20,212,995,433,790,100","14,140,804,979,637,600"
10/11/2016,Mercedes-Benz_UK_Zenith,GBP,,584354,1156,"21,998,956,576,912,300","1,356,611,421,688,170"
10/11/2016,RBS_UK_Zenith,GBP,,0,0,0,0
10/11/2016,TNTO_UK_Zenith,GBP,,94892,112,"46,867,020,989,230,300","24,588,929,147,802,600"
11/11/2016,Costa_UK_Zenith,GBP,,0,1,0,0
11/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,67940,1100,"80,550,420,709,529,400","6,176,768,213,119,500"
11/11/2016,Entertainment One_UK_Zenith ,GBP,,149,0,"192,930,898,804,344","135,463,418,274,184"
11/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,928,1,"9,084,949,402,188,750","6,354,221,621,700,610"
11/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,15260,30,"20,113,352,204,822,100","14,070,723,535,233,800"
11/11/2016,Mercedes-Benz_UK_Zenith,GBP,,576393,1127,"21,543,777,378,908,900","13,316,679,192,234,900"
11/11/2016,TNTO_UK_Zenith,GBP,,94775,83,"46,378,172,139,439,300","24,342,984,685,351,900"
12/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,91699,1485,"11,867,898,165,152,000","8,302,368,517,349,980"
12/11/2016,Entertainment One_UK_Zenith ,GBP,,243,0,"3,143,010,419,133,380","22,001,063,803,488"
12/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1698,6,"1,660,649,049,514,350","11,614,989,713,187,900"
12/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,15454,37,"20,172,094,275,851,300","14,111,769,479,522,100"
12/11/2016,Mercedes-Benz_UK_Zenith,GBP,,566614,1272,"20,383,478,609,308,700","12,655,472,202,171,700"
12/11/2016,TNTO_UK_Zenith,GBP,,92738,99,"45,067,065,252,643,000","23,646,390,829,709,700"
13/11/2016,Costa_UK_Zenith,GBP,,0,1,0,0
13/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,88327,1383,"11,422,989,929,830,200","79,911,262,000,801"
13/11/2016,Entertainment One_UK_Zenith ,GBP,,270,0,"3,489,638,291,199,900","24,427,457,901"
13/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1722,0,"17,094,148,516,708,100","11,956,222,418,319,300"
13/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,15854,29,"20,669,515,873,750,300","14,459,746,137,322,500"
13/11/2016,Mercedes-Benz_UK_Zenith,GBP,,557906,1157,"20,090,749,852,718,200","12,508,601,296,496,600"
13/11/2016,TNTO_UK_Zenith,GBP,,93275,99,"45,297,056,171,154,100","23,764,807,313,225,000"
14/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,5,19,"0,064663069785175","0,04523603315"
14/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1696,2,"16,948,189,022,483,800","11,854,196,918,721,500"
14/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,15263,20,"20,003,270,595,884,300","13,993,706,741,895,800"
14/11/2016,Mercedes-Benz_UK_Zenith,GBP,,587299,1203,"21,612,720,177,529,700","13,371,374,710,581,600"
14/11/2016,RBS_UK_Zenith,GBP,,10548,85,"63,974,102,257,718,200","577,258,353,229,228"
14/11/2016,TNTO_UK_Zenith,GBP,,143261,177,"70,069,645,789,148,300","36,841,702,255,361,700"
15/11/2016,Entertainment One_UK_Zenith ,GBP,PMP_Opera_Mixed_Movie Goers _Fixed $11.27_Opera_TheTradeDesk_eOne_UK_Mobile,0,1,0,0
15/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1109,5,"45,320,509,925,880,200","31,718,056,343,738,200"
15/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1690,3,"15,698,549,267,306,800","10,979,398,527,659,000"
15/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,15608,30,"20,644,132,973,668,000","14,442,038,180,540,500"
15/11/2016,Mercedes-Benz_UK_Zenith,GBP,,586271,1855,"21,175,384,607,808,800","13,128,523,478,133,200"
15/11/2016,RBS_UK_Zenith,GBP,,23263,43,"11,989,186,427,061,200","10,812,255,448,622,200"
15/11/2016,TNTO_UK_Zenith,GBP,,141361,188,"69,370,998,534,269,300","36,414,364,476,528,900"
16/11/2016,JTI_UK_Zenith,GBP,,203163,258,"10,156,171,666,732,300","49,376,196,380,212,000"
16/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1312,4,"60,040,084,987,350,800","42,020,575,649,740,300"
16/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1599,2,"14,632,286,305,382,800","1,023,349,648,838,090"
16/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,11617,31,"15,785,970,855,138,500","11,043,563,948,289,200"
16/11/2016,Mercedes-Benz_UK_Zenith,GBP,,589559,1686,"20,592,204,378,686,400","12,772,546,772,866,800"
16/11/2016,RBS_UK_Zenith,GBP,,24060,99,"12,026,936,102,531,800","10,844,983,252,425,500"
16/11/2016,TNTO_UK_Zenith,GBP,,140380,205,"69,158,523,348,891,500","36,304,538,785,240,700"
17/11/2016,JTI_UK_Zenith,GBP,,249534,387,"11,816,957,292,035,600","55,617,724,587,235,400"
17/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
17/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1225,6,"56,013,530,351,273,500","3,920,247,574,685,190"
17/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1366,2,"12,531,029,238,830,900","8,763,934,276,525,430"
17/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9548,26,"11,995,494,898,977,300","83,914,031,355,779,400"
17/11/2016,Mercedes-Benz_UK_Zenith,GBP,,559705,1300,"19,653,699,399,586,000","12,210,093,125,537"
17/11/2016,RBS_UK_Zenith,GBP,,24521,122,"11,913,240,339,093,700","10,741,296,276,235,100"
17/11/2016,Staples_UK_Zenith,GBP,,0,1,0,0
17/11/2016,TNTO_UK_Zenith,GBP,,140912,197,"68,784,702,736,996,300","35,988,613,146,247,400"
18/11/2016,JTI_UK_Zenith,GBP,,547898,787,"26,953,012,877,188,000","12,958,757,044,319,800"
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1312,7,"59,989,470,471,252,700","41,985,131,385,273,500"
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1280,1,"11,706,743,666,641,000","8,187,419,099,827,410"
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9052,19,"12,049,574,622,026,700","84,295,376,339,593,800"
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,2,0,"0,026076005337368","0,018241792932935"
18/11/2016,Mercedes-Benz_UK_Zenith,GBP,,492553,1050,"17,777,858,374,949,900","10,994,637,438,811,800"
18/11/2016,RBS_UK_Zenith,GBP,,22344,128,"10,710,632,060,716,100","96,564,830,823,055,900"
18/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,6011,17,"16,017,062,234,038,300","1,101,609,661,266"
18/11/2016,Swarovski_UK_Zenith,GBP,,3,0,"0,078542675423781","0,05497984998"
18/11/2016,TNTO_UK_Zenith,GBP,,135956,230,"68,994,226,968,876,900","36,553,277,478,262,500"
19/11/2016,JTI_UK_Zenith,GBP,,549214,869,"27,984,050,388,651,000","13,698,912,225,688,800"
19/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
19/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1312,6,"60,010,026,468,333,400","41,999,478,009,785,300"
19/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1434,5,"13,572,869,985,866,700","9,492,782,406,880,450"
19/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9251,29,"12,056,075,829,575,200","8,433,945,000,624,260"
19/11/2016,Mercedes-Benz_UK_Zenith,GBP,,455766,913,"16,775,867,965,671,600","10,396,048,575,089,300"
19/11/2016,RBS_UK_Zenith,GBP,,22959,83,"1,200,051,516,604,150","10,822,582,979,255,400"
19/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,13082,40,"35,057,090,425,795,000","24,111,307,644,732"
19/11/2016,Swarovski_UK_Zenith,GBP,,25,0,"0,658246818172425","0,4607725815"
19/11/2016,TNTO_UK_Zenith,GBP,,132339,194,"67,912,445,311,307,600","36,056,262,768,011,600"
20/11/2016,Costa_UK_Zenith,GBP,,2,1,"0,000117024114278",0
20/11/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
20/11/2016,JTI_UK_Zenith,GBP,,516477,896,"26,448,725,193,557,000","12,954,067,435,571,000"
20/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
20/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1310,4,"59,896,750,599,409,000","41,920,196,244,802,200"
20/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1347,3,"12,775,956,916,089,100","8,935,442,190,437,660"
20/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9275,15,"12,027,297,787,561,500","84,137,865,061,366,200"
20/11/2016,Mercedes-Benz_UK_Zenith,GBP,,468531,1099,"17,193,626,850,783,400","10,631,530,642,245,800"
20/11/2016,RBS_UK_Zenith,GBP,,22819,84,"11,997,981,597,954,200","10,820,512,182,393,900"
20/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,13053,30,"34,980,110,988,446,400","24,058,363,293,855"
20/11/2016,Swarovski_UK_Zenith,GBP,,23,0,"0,605599791395341","0,42391967805"
20/11/2016,TNTO_UK_Zenith,GBP,,83674,78,"41,798,555,337,521,000","21,988,407,688,885,500"
21/11/2016,Costa_UK_Zenith,GBP,,7,0,"0,000409584399973",0
21/11/2016,JTI_UK_Zenith,GBP,,467636,721,"23,361,600,917,557,800","11,256,416,003,977,200"
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,693,4,"31,685,689,986,989,200","22,176,000,000,000,200"
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1443,1,"13,750,162,232,713,300","9,616,835,147,862,900"
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9601,27,"12,011,351,732,681,800","84,024,373,381,107,000"
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_IBTimes_ROS_Floor £9_Rubicon_TTD_Mercedes_UK_MPU/dMPU/Leader,4,0,"0,052041559812916","0,036406140034088"
21/11/2016,Mercedes-Benz_UK_Zenith,GBP,,487855,1600,"18,590,287,975,748,900","11,441,241,249,215,800"
21/11/2016,RBS_UK_Zenith,GBP,,22865,70,"12,028,013,665,296,700","10,847,615,149,103,000"
21/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,13056,62,"34,988,150,545,097,400","2,406,389,268,096"
21/11/2016,Swarovski_UK_Zenith,GBP,,5,0,"0,131652128564205","0,09215645175"
21/11/2016,TNTO_UK_Zenith,GBP,,38419,13,"19,166,111,494,292,900","10,048,590,906,431,200"
22/11/2016,Costa_UK_Zenith,GBP,,1,0,5.79E+05,0
22/11/2016,JTI_UK_Zenith,GBP,,467799,639,"2,183,661,740,280,650","10,290,614,177,285,800"
22/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1313,6,"60,032,538,833,514,600","42,015,311,734,438,400"
22/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1453,4,"1,375,223,337,067,760","9,618,317,203,061,550"
22/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9634,24,"11,995,207,127,753,300","83,911,766,057,956,900"
22/11/2016,Mercedes-Benz_UK_Zenith,GBP,,498638,1619,"19,768,636,986,228,300","12,182,080,890,112,600"
22/11/2016,RBS_UK_Zenith,GBP,,22220,82,"12,006,328,773,838,300","1,082,950,711,095,790"
22/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,13250,90,"35,126,183,088,080,300","241,588,276,875"
22/11/2016,Swarovski_UK_Zenith,GBP,,14,0,"0,364661701334602","0,255263085"
22/11/2016,TNTO_UK_Zenith,GBP,,39095,15,"19,152,864,161,171,700","10,015,891,257,151,700"
23/11/2016,Costa_UK_Zenith,GBP,,5,0,"0,000291006503624",0
23/11/2016,Entertainment One_UK_Zenith ,GBP,,0,1,0,0
23/11/2016,JTI_UK_Zenith,GBP,,9,1,"0,042063623329557","0,020313675037574"
23/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £18.50_AppNexus_TheTradeDesk_Mercedes_UK_DMPU,0,0,0,0
23/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £27.50_AppNexus_TheTradeDesk_Mercedes_UK_Billboard,1313,3,"60,053,703,472,917,200","42,030,085,994,379,800"
23/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_AutoTrader_ROS_Floor £4.50_AppNexus_TheTradeDesk_Mercedes_UK_Standard,1349,4,"12,796,022,298,814,600","894,951,756,676,022"
23/11/2016,Mercedes-Benz_UK_Zenith,GBP,PMP_Crash.net_Floor: £6_PubMatic_TheTradeDesk_Mercedes_UK_Standard & Large,9468,25,"11,998,183,317,051,400","83,933,245,495,354,800"
23/11/2016,Mercedes-Benz_UK_Zenith,GBP,,495581,982,"19,635,743,344,085,000","12,107,625,964,062,900"
23/11/2016,RBS_UK_Zenith,GBP,,22464,82,"11,998,257,852,578,700","10,821,568,592,743,300"
23/11/2016,Swarovski_UK_Zenith,GBP,Swarovski Test Loopme,13113,107,"34,954,269,463,418,200","24,040,590,199,956"
