"Advertiser","Placement ID","Placement Name","Date","Impressions","Spend","Clicks"
"Mercedes UK","24749","VMM UK - Minute Media Audience Extension","January 2017","6,954","152.99","5"
"Mercedes UK","24749","VMM UK - Minute Media Audience Extension","February 2017","274,241","6,033.30","256"
"Mercedes UK","24749","VMM UK - Minute Media Audience Extension","March 2017","63,284","1,392.25","46"
"Aviva","24749","VMM UK - Minute Media Audience Extension","February 2017","543","8.14","1"
"Omega Pharma","24749","VMM UK - Minute Media Audience Extension","February 2017","12,256","183.84","6"
"Omega Pharma","24749","VMM UK - Minute Media Audience Extension","March 2017","10,906","163.59","8"
"SCA","24749","VMM UK - Minute Media Audience Extension","February 2017","4,737","105.78","3"
"SCA","24749","VMM UK - Minute Media Audience Extension","March 2017","533","12.00","0"
"Birds Eye","24749","VMM UK - Minute Media Audience Extension","February 2017","41,478","746.60","55"
"Mercedes UK","25284","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes 4Matic C-Class - Feb 2017","January 2017","264,293","7,302.42","620"
"Mercedes UK","25284","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes 4Matic C-Class - Feb 2017","February 2017","629,952","18,186.71","987"
"Birds Eye","25360","VMM UK - Opera Open RTB","February 2017","4","0.07","0"
"John Frieda","25431","VMM UK - Gaming Apps - Third Presence","February 2017","3,359","58.43","248"
"John Frieda","25431","VMM UK - Gaming Apps - Third Presence","March 2017","33,016","534.98","5,117"
"RBS","25431","VMM UK - Gaming Apps - Third Presence","January 2017","119,899","2,517.88","3,740"
"RBS","25431","VMM UK - Gaming Apps - Third Presence","February 2017","24,670","518.07","1,055"
"RBS","25431","VMM UK - Gaming Apps - Third Presence","March 2017","29,435","618.14","754"
"E One","25431","VMM UK - Gaming Apps - Third Presence","February 2017","111,434","2,451.55","22,969"
"Aviva","25431","VMM UK - Gaming Apps - Third Presence","January 2017","11,832","283.97","1,027"
"Aviva","25431","VMM UK - Gaming Apps - Third Presence","February 2017","17,254","258.81","2,337"
"Aviva","25431","VMM UK - Gaming Apps - Third Presence","March 2017","135,495","2,032.42","18,458"
"Omega Pharma","25431","VMM UK - Gaming Apps - Third Presence","January 2017","88,644","1,329.66","2,671"
"Omega Pharma","25431","VMM UK - Gaming Apps - Third Presence","February 2017","43,368","650.52","2,421"
"Omega Pharma","25431","VMM UK - Gaming Apps - Third Presence","March 2017","18,127","271.90","961"
"SCA","25431","VMM UK - Gaming Apps - Third Presence","February 2017","1,842","41.30","35"
"SCA","25431","VMM UK - Gaming Apps - Third Presence","March 2017","4,692","105.71","180"
"Birds Eye","25431","VMM UK - Gaming Apps - Third Presence","January 2017","99,469","1,790.44","706"
"Birds Eye","25431","VMM UK - Gaming Apps - Third Presence","February 2017","108","1.94","5"
"Birds Eye","25431","VMM UK - Gaming Apps - Third Presence","March 2017","10,563","190.13","525"
"RBS","25614","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-PR-23-20160315-00000","January 2017","197,023","4,925.58","1,178"
"RBS","25614","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-PR-23-20160315-00000","February 2017","213,387","5,334.68","1,369"
"RBS","25614","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-PR-23-20160315-00000","March 2017","170,000","4,250.00","12,159"
"RBS","25616","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-Native-13-20161129-00000","January 2017","79,834","1,995.85","1,520"
"RBS","25616","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-Native-13-20161129-00000","February 2017","62,869","1,571.73","102"
"RBS","25616","Vivaki UK - NatWest Deal ID - LoopMe-VO-NatWest-Native-13-20161129-00000","March 2017","91,607","2,290.18","369"
"Mercedes UK","25618","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes NCO A-Class December 2016","January 2017","263,834","7,289.73","660"
"RBS","26163","VMM UK - Spotify Mobile","March 2017","1,205","25.31","28"
"Mercedes UK","26163","VMM UK - Spotify Mobile","January 2017","162","3.56","3"
"Mercedes UK","26163","VMM UK - Spotify Mobile","February 2017","5,838","128.44","51"
"Mercedes UK","26163","VMM UK - Spotify Mobile","March 2017","109,926","2,380.89","3,191"
"Aviva","26163","VMM UK - Spotify Mobile","March 2017","8,312","124.68","184"
"Omega Pharma","26163","VMM UK - Spotify Mobile","March 2017","92","1.38","3"
"SCA","26163","VMM UK - Spotify Mobile","February 2017","1","0.02","0"
"SCA","26163","VMM UK - Spotify Mobile","March 2017","2","0.05","0"
"Costa Coffee","26458","AOD UK - Zenith - Teads - Aviva - Adults 25-54_Jan-17","March 2017","155,058","3,798.92","277"
"Aviva","26458","AOD UK - Zenith - Teads - Aviva - Adults 25-54_Jan-17","January 2017","365,446","9,136.15","1,191"
"Aviva","26458","AOD UK - Zenith - Teads - Aviva - Adults 25-54_Jan-17","February 2017","663,522","16,074.73","1,859"
"Aviva","26458","AOD UK - Zenith - Teads - Aviva - Adults 25-54_Jan-17","March 2017","296,286","7,247.71","687"
"Aviva","26459","Vivaki UK - Aviva Deal ID - LoopMe Pre-Roll 30""_Ads 25-54","January 2017","325,265","8,131.63","4,805"
"Aviva","26459","Vivaki UK - Aviva Deal ID - LoopMe Pre-Roll 30""_Ads 25-54","February 2017","106,980","2,630.10","690"
"Aviva","26529","O-P74F_Aviva_2017_UKDI Motor_Brand (AW)_C4 VOD_30""_January","January 2017","1,275,265","35,235.57","3,188"
"Coty","26566","AOD - Channel 4 - 20"" Coty - Max Factor_Lasting Performance_Jan-Feb","January 2017","773,160","18,130.60","2,188"
"Coty","26566","AOD - Channel 4 - 20"" Coty - Max Factor_Lasting Performance_Jan-Feb","February 2017","245,790","5,763.78","555"
"Birds Eye","26568","Vivaki UK - C4 FF - Birds Eye 20"" - Inspirations","January 2017","404,630","11,179.93","755"
"Omega Pharma","26573","Vivaki UK - C4 FF -Jan - Feb Omega Niquitin - 30""","January 2017","262,955","7,265.45","525"
"Omega Pharma","26573","Vivaki UK - C4 FF -Jan - Feb Omega Niquitin - 30""","February 2017","32,096","886.81","142"
"Toyota","26576","Vivaki UK - C4 FF - Toyota 30"" - Toyota C-HR","January 2017","899,947","24,865.54","2,645"
"Toyota","26576","Vivaki UK - C4 FF - Toyota 30"" - Toyota C-HR","February 2017","814,390","22,501.60","2,714"
"Toyota","26576","Vivaki UK - C4 FF - Toyota 30"" - Toyota C-HR","March 2017","320,423","8,853.29","597"
"E One","26664","Vivaki UK - C4 FF - eOne 30"" - Jackie","January 2017","642,523","17,752.91","2,312"
"E One","26689","Vivaki UK - C4 FF - eOne 30"" - Denial V2","January 2017","392,290","11,325.41","786"
"Aviva","26804","O-P9GY_Aviva_2017_UKDI Motor_Value (DR)_C4 VOD_20""_January","January 2017","267,775","6,571.20","483"
"Lexus","26857","Vivaki UK - C4 FF - Lexus 30"" -  Lexus RX Q1 2017","January 2017","377,313","10,251.59","1,437"
"Lexus","26857","Vivaki UK - C4 FF - Lexus 30"" -  Lexus RX Q1 2017","February 2017","661,203","17,964.89","1,692"
"E One","27648","Vivaki UK - C4 FF - eOne 20"" -  eOne Captain Fantastic DVD","January 2017","360,082","10,391.97","1,089"
"Coty","27680","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Rimmel Core Foundations v3","January 2017","539,191","13,231.75","2,170"
"Coty","27680","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Rimmel Core Foundations v3","February 2017","476,241","11,686.95","1,586"
"Birds Eye","27681","Vivaki UK - C4 FF - Birds Eye 20"" - Inspirations - Feb 17","February 2017","121,766","2,988.14","206"
"Omega Pharma","27682","Vivaki UK - C4 FF - Omega Pharma 20"" - Yokebe - Feb/Mar","January 2017","78,507","1,926.56","111"
"Omega Pharma","27682","Vivaki UK - C4 FF - Omega Pharma 20"" - Yokebe - Feb/Mar","February 2017","122,115","2,996.70","208"
"Omega Pharma","27682","Vivaki UK - C4 FF - Omega Pharma 20"" - Yokebe - Feb/Mar","March 2017","26,069","639.73","43"
"Omega Pharma","27750","AOD - Broadcaster Match Buy - Channel 4 - Omega Pharma - XLS  30""","January 2017","16,931","467.80","39"
"Omega Pharma","27750","AOD - Broadcaster Match Buy - Channel 4 - Omega Pharma - XLS  30""","February 2017","33,282","960.85","75"
"Omega Pharma","27751","AOD - Broadcaster Match Buy - Channel 4 - Omega Pharma - XLS 40""","February 2017","75,197","2,886.81","192"
"E One","27823","Vivaki UK - C4 FF - eOne 20"" -  eOne The Girl On The Train","January 2017","145,737","3,576.39","448"
"E One","27823","Vivaki UK - C4 FF - eOne 20"" -  eOne The Girl On The Train","February 2017","437,185","10,728.52","1,103"
"Aviva","29760","O-PGPL_Aviva_2017_UKDI Motor_C4 VOD_20""_February","February 2017","405,084","9,940.76","752"
"Coty","29762","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Gucci Guilty - Feb - 2017","February 2017","928,800","22,792.75","2,042"
"Coty","29765","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Hugo Boss The Scent _Feb 2017","February 2017","928,171","22,777.32","2,165"
"Coty","29766","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Marc Jacobs - Daisy - Feb 2017","February 2017","1,121,813","27,529.29","6,578"
"Coty","29766","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Marc Jacobs - Daisy - Feb 2017","March 2017","1,577,201","38,704.51","3,633"
"Mercedes UK","29771","VMM UK - Bloomberg Mid-Roll 2","March 2017","626","11.27","0"
"RBS","29772","VMM UK - Bloomberg Mid-Roll 3","February 2017","8,155","171.26","1"
"RBS","29772","VMM UK - Bloomberg Mid-Roll 3","March 2017","10,909","229.09","7"
"Aviva","29772","VMM UK - Bloomberg Mid-Roll 3","February 2017","2,103","31.54","0"
"Aviva","29772","VMM UK - Bloomberg Mid-Roll 3","March 2017","2,498","37.47","1"
"Mercedes UK","29773","VMM UK - Bloomberg Mid-Roll 4","February 2017","5,213","114.69","4"
"Mercedes UK","29773","VMM UK - Bloomberg Mid-Roll 4","March 2017","5,330","117.26","5"
"Coty","29775","AOD - Channel 4 - Advertiser 30"" -  Clairol Nice N Easy Feb '17","February 2017","664,311","19,178.66","3,350"
"E One","29793","Vivaki UK - C4 FF - eOne 30"" - 20th Century Women","February 2017","596,726","17,227.48","2,314"
"Omega Pharma","29833","Vivaki UK - C4 FF - Omega 30"" - Urostemol - Feb 2017","February 2017","200,031","5,774.89","435"
"Omega Pharma","29833","Vivaki UK - C4 FF - Omega 30"" - Urostemol - Feb 2017","March 2017","58,475","1,688.17","99"
"Birds Eye","29834","Vivaki UK - C4 FF - Birds Eye 20"" - Fish Fingers - Feb 2017_correct","February 2017","244,208","5,992.86","777"
"Omega Pharma","29835","Vivaki UK - C4 FF - Omega 30"" - Solpadeine - Feb 2017_correct","February 2017","246,667","7,121.28","746"
"Omega Pharma","29835","Vivaki UK - C4 FF - Omega 30"" - Solpadeine - Feb 2017_correct","March 2017","158,505","4,576.04","405"
"SCA","29880","O-Q76Q_2017_SCA_Lights by TENA_C4 VOD_Feb Mar_20""","February 2017","577,719","15,962.38","2,000"
"SCA","29880","O-Q76Q_2017_SCA_Lights by TENA_C4 VOD_Feb Mar_20""","March 2017","575,955","15,913.64","734"
"Coty","29892","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Bourjois_Feb/Mar","February 2017","1,301,414","31,936.70","2,983"
"Coty","29892","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Bourjois_Feb/Mar","March 2017","758,713","18,618.82","1,356"
"Aviva","29893","O-PGP1_Aviva_2017_Pensions_C4 VOD_30""_February","February 2017","494,185","14,267.12","1,093"
"Coty","29980","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Rimmel_Feb/Mar","February 2017","1,529,313","37,529.34","4,542"
"Coty","29980","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Rimmel_Feb/Mar","March 2017","584,297","14,338.65","986"
"John Frieda","30020","VMM UK - Sportbible Mobile Fixed Price","February 2017","784","17.87","260"
"E One","30020","VMM UK - Sportbible Mobile Fixed Price","February 2017","60","1.32","22"
"SCA","30021","O-QCCS_2017_SCA_TENA Velvet_C4 VOD_Feb Mar_20""","February 2017","102,917","3,228.77","342"
"SCA","30021","O-QCCS_2017_SCA_TENA Velvet_C4 VOD_Feb Mar_20""","March 2017","174,021","5,429.90","239"
"Coty","30052","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Max Factor_Cal Mascara_2017 Feb Mar","February 2017","782,509","19,202.77","2,827"
"Coty","30052","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Max Factor_Cal Mascara_2017 Feb Mar","March 2017","1,564,179","38,384.95","3,328"
"John Frieda","30063","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE","February 2017","162,545","3,988.85","570"
"John Frieda","30063","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE","March 2017","162,339","3,983.80","535"
"John Frieda","30064","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Demo","February 2017","144,148","4,993.29","262"
"John Frieda","30064","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Demo","March 2017","144,030","4,989.20","199"
"John Frieda","30068","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Beautiful People","February 2017","71,994","2,493.87","188"
"John Frieda","30068","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Beautiful People","March 2017","72,073","2,496.61","184"
"John Frieda","30069","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Fashionistas","February 2017","71,810","2,487.50","154"
"John Frieda","30069","Vivaki UK - Channel 4 - John Frieda 20"" - John Frieda FE Q1 2017 - Fashionistas","March 2017","71,976","2,493.25","180"
"Aviva","30117","Aviva 2017 Pensions C4 VOD 20"" February/March","February 2017","411,286","10,092.96","601"
"Aviva","30117","Aviva 2017 Pensions C4 VOD 20"" February/March","March 2017","353,503","8,674.96","538"
"Aviva","30120","Aviva 2017 Pensions C4 VOD 10"" February/March","February 2017","464,267","6,704.02","443"
"Aviva","30120","Aviva 2017 Pensions C4 VOD 10"" February/March","March 2017","427,680","6,171.42","340"
"Costa Coffee","30160","Vivaki UK - Aviva Deal ID - LoopMe Pre-Roll 30""_Ads 25-54 - Biddable","March 2017","46,105","1,129.57","551"
"Aviva","30160","Vivaki UK - Aviva Deal ID - LoopMe Pre-Roll 30""_Ads 25-54 - Biddable","February 2017","196,372","4,712.93","2,024"
"Aviva","30160","Vivaki UK - Aviva Deal ID - LoopMe Pre-Roll 30""_Ads 25-54 - Biddable","March 2017","303,837","7,485.17","4,561"
"Birds Eye","30168","Vivaki UK - C4 FF - Birds Eye 20"" - Fish Fingers - Mar 2017_correct","March 2017","362,675","8,900.04","2,794"
"E One","30184","Vivaki UK - C4 FF - eOne 20"" -  I Daniel Blake","February 2017","444,338","10,904.05","699"
"E One","30184","Vivaki UK - C4 FF - eOne 20"" -  I Daniel Blake","March 2017","208,971","5,128.15","420"
"Birds Eye","30284","VMM UK - Rovio [Vungle]","March 2017","5,797","104.35","46"
"Mercedes UK","30290","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes E-Class March 2017","March 2017","754,959","21,795.67","1,849"
"Molson Coors","30292","Vivaki UK - C4 FF - Molson Coors 30"" - Coors Light - March June 2017","March 2017","726,393","30,385.02","2,711"
"Mercedes UK","30293","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes  C-Class - March 2017","March 2017","626,285","18,080.85","2,225"
"Aviva","30322","Vivaki UK - C4 FF - Advertiser 20"" -  Aviva_UKDI Car_Mar 17","March 2017","485,576","11,916.03","657"
"Molson Coors","30655","MailOnline_Zenith_MolsonCoors_PreRoll_Sports/18-34 Men_£18.00 Desktop","March 2017","36","0.97","0"
"Mercedes UK","30656","Perform Media Group - AdX Global PL_000085093_EMEA_UK_Zentith_18-34yr_Male_PA","March 2017","2,791","50.24","13"
"Molson Coors","30656","Perform Media Group - AdX Global PL_000085093_EMEA_UK_Zentith_18-34yr_Male_PA","March 2017","12","0.24","12"
"Omega Pharma","30656","Perform Media Group - AdX Global PL_000085093_EMEA_UK_Zentith_18-34yr_Male_PA","March 2017","7,848","117.72","10"
"Mercedes UK","30670","Vivaki UK - C4 FF - Advertiser 30"" -  Mercedes Smart March 2017","March 2017","376,398","10,399.88","724"
"Molson Coors","30681","BT Video Private Auction","March 2017","3","0.08","0"
"Omega Pharma","30681","BT Video Private Auction","March 2017","529","7.93","17"
"E One","30793","Vivaki UK - C4 FF - eOne 20"" -  The Light between the Oceans_Lifestyle","March 2017","152,644","3,745.88","227"
"E One","30794","Vivaki UK - C4 FF - eOne 20"" -  The Light between the Oceans_All female","March 2017","355,952","8,735.06","386"
"Coty","30808","AOD - Broadcaster Match Buy - Channel 4 - 20"" COTY - Rimmel_Volume Shake_2017 Mar Apr","March 2017","569,298","13,970.57","930"
"Molson Coors","30828","BT Sport_video_PD_ Molson Coors_Zenith","March 2017","1,665","47.15","71"
"Molson Coors","30829","AOD UK - Adx ESPN PMP Molson Coors","March 2017","16,653","432.98","119"
"Omega Pharma","30829","AOD UK - Adx ESPN PMP Molson Coors","March 2017","885","13.27","11"
"Molson Coors","30830","VMM UK - Ladbible Zenith PMP","March 2017","12,735","509.40","5,767"
"John Frieda","30842","VMM UK - View TV - Only Motors 1","March 2017","1","0.02","0"
"RBS","30842","VMM UK - View TV - Only Motors 1","March 2017","49","1.03","0"
"Aviva","30842","VMM UK - View TV - Only Motors 1","March 2017","18","0.27","0"
"Omega Pharma","30842","VMM UK - View TV - Only Motors 1","March 2017","17","0.25","0"
"SCA","30842","VMM UK - View TV - Only Motors 1","March 2017","46","1.07","0"
"Birds Eye","30842","VMM UK - View TV - Only Motors 1","March 2017","2","0.04","0"
"John Frieda","30843","VMM UK - View TV - Only Motors 2","March 2017","2","0.03","0"
"RBS","30843","VMM UK - View TV - Only Motors 2","March 2017","10","0.21","0"
"Aviva","30843","VMM UK - View TV - Only Motors 2","March 2017","78","1.17","0"
"Omega Pharma","30843","VMM UK - View TV - Only Motors 2","March 2017","32","0.48","0"
"SCA","30843","VMM UK - View TV - Only Motors 2","March 2017","12","0.28","0"
"Birds Eye","30843","VMM UK - View TV - Only Motors 2","March 2017","2","0.04","0"
"John Frieda","30844","VMM UK - View TV - Only Motors 3","March 2017","3","0.05","0"
"RBS","30844","VMM UK - View TV - Only Motors 3","March 2017","17","0.36","0"
"Aviva","30844","VMM UK - View TV - Only Motors 3","March 2017","75","1.13","0"
"Omega Pharma","30844","VMM UK - View TV - Only Motors 3","March 2017","39","0.58","0"
"SCA","30844","VMM UK - View TV - Only Motors 3","March 2017","13","0.30","0"
"Birds Eye","30844","VMM UK - View TV - Only Motors 3","March 2017","1","0.02","0"
"Omega Pharma","30886","AOD UK - Zenith - Teads PMP - Solpadeine","March 2017","26,973","500.89","69"
"Birds Eye","30887","Vivaki UK - C4 FF - Birds Eye 20"" - Coated Fish - Mar 2017_correct","March 2017","490,017","12,025.02","751"
"E One","30935","2017_eOne_Arrival DVD","March 2017","1,030,531","25,289.23","2,503"
"Coty","30937","AOD - Broadcaster Match Buy - Channel 4 - 20"" Coty - Bourjois_Mar/Apr","March 2017","1,189,634","29,193.62","2,497"
"Omega Pharma","31103","Vivaki UK - C4 FF - Omega Yokebe - 30"" - Jan-Apr 2017","March 2017","87,622","2,529.65","378"
"RBS","31144","VMM UK - View TV - DAI Linear 2","March 2017","2","0.04","0"
"Mercedes UK","31144","VMM UK - View TV - DAI Linear 2","March 2017","1","0.02","0"
"Aviva","31144","VMM UK - View TV - DAI Linear 2","March 2017","19","0.29","0"
"Aviva","31145","VMM UK - View TV - DAI Linear 3","March 2017","13","0.20","0"
"John Frieda","31161","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3H5-R0 Sheer Blonde – Demo","March 2017","89,248","3,091.55","175"
"John Frieda","31162","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3H5-R0 Sheer Blonde – Beautiful people","March 2017","44,992","1,558.52","67"
"John Frieda","31163","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3H5-R0 Sheer Blonde –Fashionistas","March 2017","44,814","1,552.36","56"
"John Frieda","31164","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3HO Sheer Blonde – Women 18-34","March 2017","88,709","3,250.30","224"
"John Frieda","31165","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3HO Sheer Blonde – Lifestyle","March 2017","99,899","2,451.52","293"
"John Frieda","31166","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3HO Sheer Blonde – Beautiful people","March 2017","44,678","1,637.00","77"
"John Frieda","31167","Vivaki UK - Channel 4 - John Frieda 20"" – O-R3HO Sheer Blonde –Fashionistas","March 2017","44,391","1,626.49","68"
"RBS","31267","VMM UK - Global Radio - Smooth Only","March 2017","25","0.53","0"
"Costa Coffee","31267","VMM UK - Global Radio - Smooth Only","March 2017","73","1.02","0"
"Mercedes UK","31267","VMM UK - Global Radio - Smooth Only","March 2017","32","0.68","0"
"Aviva","31267","VMM UK - Global Radio - Smooth Only","March 2017","56","0.84","2"
"Omega Pharma","31267","VMM UK - Global Radio - Smooth Only","March 2017","15","0.22","0"
